,new_machine,cost,revenue
7601,0,0.75,3.41
7602,0,4.07,37.37
7603,1,1.27,0.16
7604,1,2.11,13.56
7605,1,3.06,21.38
7606,1,5.56,48.51
7607,1,1.16,0.83
7608,0,0.01,0.0
7609,0,2.29,18.75
7610,1,0.58,0.23
7611,0,2.54,19.75
7612,0,0.1,0.0
7613,0,2.02,17.28
7614,1,1.72,9.94
7615,0,0.51,2.54
7616,1,2.38,17.35
7617,1,2.08,16.69
7618,1,0.69,0.0
7619,1,4.32,32.82
7620,0,7.35,69.12
7621,1,2.99,25.37
7622,1,3.45,25.5
7623,0,4.14,38.1
7624,1,9.0,80.06
7625,0,12.13,116.81
7626,0,2.04,15.98
7627,1,9.67,84.03
7628,1,2.25,11.12
7629,1,4.46,38.58
7630,0,8.28,76.63
7631,0,0.05,0.0
7632,1,8.29,72.14
7633,1,6.55,60.79
7634,1,0.78,1.84
7635,1,2.45,13.24
7636,0,0.39,0.0
7637,0,4.13,37.07
7638,1,5.05,43.96
7639,1,6.43,60.16
7640,0,1.75,13.69
7641,1,3.61,27.42
7642,0,5.57,51.9
7643,0,0.29,0.0
7644,1,1.1,1.13
7645,0,5.11,47.54
7646,1,1.88,14.89
7647,1,5.63,47.15
7648,0,0.0,0.0
7649,1,1.2,2.97
7650,0,1.38,8.46
7651,1,2.29,12.58
7652,1,5.42,49.39
7653,1,2.28,18.31
7654,0,7.5,72.11
7655,0,1.66,11.08
7656,0,0.21,0.0
7657,1,2.55,15.43
7658,0,1.59,11.82
7659,1,3.38,21.54
7660,0,3.06,25.81
7661,0,0.18,0.0
7662,1,2.94,24.59
7663,1,0.86,1.97
7664,0,1.7,12.34
7665,0,6.69,61.76
7666,0,0.43,0.81
7667,0,0.7,2.16
7668,0,1.65,12.95
7669,1,0.28,0.0
7670,0,1.01,4.67
7671,1,0.36,0.0
7672,0,1.94,15.08
7673,0,2.56,22.75
7674,1,4.23,38.94
7675,1,8.7,74.63
7676,0,1.73,12.37
7677,1,3.96,27.51
7678,0,0.19,0.0
7679,1,2.15,15.39
7680,0,6.12,58.62
7681,1,3.27,24.09
7682,1,1.6,12.52
7683,0,0.28,0.0
7684,1,3.05,18.65
7685,0,7.53,68.61
7686,0,0.23,0.0
7687,1,2.55,19.84
7688,0,1.67,15.02
7689,0,4.27,37.81
7690,0,0.49,0.0
7691,0,0.56,2.63
7692,0,3.78,34.58
7693,1,3.49,31.2
7694,0,2.19,17.43
7695,0,0.01,0.0
7696,0,5.81,53.23
7697,1,13.12,127.48
7698,1,4.02,30.72
7699,0,8.12,77.28
7700,0,4.25,38.74
7701,0,3.46,28.31
7702,1,1.34,8.74
7703,1,0.75,0.0
7704,1,0.72,0.0
7705,0,1.8,12.42
7706,1,2.28,14.86
7707,1,1.7,11.49
7708,0,0.09,0.0
7709,0,0.67,2.02
7710,0,0.44,0.61
7711,0,0.04,0.0
7712,1,3.51,27.12
7713,1,0.97,0.76
7714,1,0.51,1.23
7715,1,0.56,0.0
7716,1,5.04,43.46
7717,1,7.45,62.11
7718,0,0.38,0.0
7719,1,3.79,27.8
7720,1,3.38,26.67
7721,1,1.1,7.74
7722,1,3.16,21.94
7723,0,1.7,12.68
7724,0,0.34,0.0
7725,0,9.53,91.16
7726,0,3.41,30.14
7727,0,9.23,84.86
7728,0,0.49,0.41
7729,1,5.49,44.89
7730,0,1.64,12.75
7731,0,7.96,74.73
7732,1,4.15,30.71
7733,0,0.48,1.56
7734,0,0.1,0.0
7735,1,0.43,0.0
7736,1,4.43,36.27
7737,1,0.3,0.0
7738,0,1.95,15.49
7739,1,3.24,20.48
7740,1,5.55,47.28
7741,0,1.77,11.34
7742,1,0.83,0.0
7743,1,0.78,3.99
7744,0,0.15,0.0
7745,0,11.88,115.21
7746,0,3.05,27.74
7747,1,0.98,0.0
7748,1,0.54,0.0
7749,0,0.77,3.34
7750,0,4.53,43.1
7751,1,2.06,12.57
7752,0,2.11,16.79
7753,0,6.18,57.56
7754,0,6.66,62.35
7755,0,1.68,11.67
7756,1,4.49,37.06
7757,0,0.8,3.54
7758,1,1.08,4.8
7759,1,11.53,109.81
7760,0,3.05,25.5
7761,1,3.63,30.33
7762,1,6.9,61.98
7763,0,0.08,0.0
7764,0,1.01,5.26
7765,1,4.45,33.74
7766,1,2.27,14.28
7767,0,8.59,83.1
7768,1,2.09,12.78
7769,1,0.88,2.27
7770,0,7.14,66.95
7771,1,0.75,0.0
7772,0,4.27,38.25
7773,0,0.03,0.0
7774,1,2.21,15.43
7775,1,1.52,3.27
7776,0,9.09,86.19
7777,1,2.36,13.22
7778,0,0.09,0.0
7779,1,5.45,45.08
7780,1,1.92,9.4
7781,0,3.06,27.29
7782,1,1.66,12.49
7783,0,1.73,13.06
7784,1,1.54,4.71
7785,0,4.66,42.95
7786,0,1.87,15.83
7787,0,0.12,0.0
7788,0,8.69,81.73
7789,1,2.84,18.6
7790,1,2.12,18.52
7791,0,1.28,9.07
7792,1,3.27,26.1
7793,1,2.07,12.97
7794,0,4.15,38.18
7795,0,6.28,60.56
7796,0,2.02,16.57
7797,1,3.3,27.47
7798,0,1.05,6.35
7799,1,3.13,23.86
7800,0,3.03,25.94
7801,0,2.15,17.44
7802,1,0.78,0.82
7803,1,4.7,37.35
7804,1,1.19,7.43
7805,1,1.78,11.4
7806,1,6.3,55.15
7807,1,3.67,30.77
7808,1,1.06,0.79
7809,0,2.5,21.55
7810,1,0.82,0.0
7811,0,3.11,28.23
7812,0,1.51,9.97
7813,0,5.03,47.51
7814,1,5.08,43.25
7815,0,24.42,240.31
7816,1,1.11,4.66
7817,0,0.58,1.52
7818,1,0.67,0.76
7819,1,3.33,25.29
7820,1,2.21,11.25
7821,1,7.54,67.35
7822,1,1.05,0.0
7823,1,4.92,40.95
7824,1,2.64,18.18
7825,1,3.65,27.05
7826,0,2.66,21.53
7827,1,2.3,18.71
7828,1,4.12,34.3
7829,1,3.24,20.47
7830,0,7.67,72.49
7831,0,2.41,19.69
7832,0,7.56,70.7
7833,0,4.92,45.33
7834,0,5.64,53.2
7835,1,7.54,65.63
7836,0,0.68,3.03
7837,1,1.65,10.79
7838,0,6.89,66.42
7839,1,0.55,0.0
7840,1,2.06,16.82
7841,0,0.33,0.08
7842,1,0.91,1.98
7843,1,3.57,25.41
7844,1,1.63,11.63
7845,0,1.65,13.7
7846,1,2.67,19.19
7847,0,3.24,27.34
7848,0,2.08,17.23
7849,0,1.25,8.09
7850,1,1.02,4.49
7851,0,1.87,16.18
7852,1,2.07,10.92
7853,0,5.07,47.34
7854,1,0.37,0.0
7855,1,3.24,22.69
7856,1,3.01,23.68
7857,0,13.24,127.53
7858,1,7.25,62.57
7859,1,2.89,18.63
7860,1,1.4,5.72
7861,1,0.89,0.0
7862,0,0.83,5.93
7863,1,6.63,54.16
7864,1,10.96,104.46
7865,1,4.51,34.4
7866,1,3.11,26.83
7867,1,2.9,23.09
7868,0,3.15,28.87
7869,0,0.01,0.0
7870,0,1.39,9.95
7871,0,1.2,8.98
7872,0,11.44,110.85
7873,1,0.58,0.0
7874,1,4.21,37.59
7875,1,2.42,13.41
7876,1,1.07,0.53
7877,1,1.54,11.17
7878,1,0.92,1.15
7879,0,0.11,0.0
7880,1,3.58,31.16
7881,0,0.07,0.0
7882,1,0.12,0.0
7883,1,2.16,13.67
7884,0,0.42,0.91
7885,1,2.72,13.87
7886,1,1.74,9.02
7887,1,0.88,0.0
7888,1,3.94,26.12
7889,1,4.01,28.0
7890,1,3.34,28.56
7891,0,6.0,56.32
7892,1,0.8,0.0
7893,0,0.08,0.0
7894,0,2.22,17.8
7895,1,2.28,16.07
7896,1,14.54,137.14
7897,0,1.33,8.22
7898,0,1.48,10.37
7899,1,5.99,52.42
7900,0,2.93,25.47
7901,0,0.22,0.0
7902,1,1.1,0.0
7903,0,2.26,18.39
7904,1,2.47,13.67
7905,0,3.99,34.61
7906,1,3.46,27.88
7907,0,0.0,0.0
7908,0,0.05,0.0
7909,1,6.39,53.91
7910,0,0.54,1.05
7911,1,2.99,21.56
7912,0,8.47,81.42
7913,0,10.2,99.53
7914,0,5.58,50.78
7915,0,6.59,62.04
7916,1,7.49,66.4
7917,1,0.81,0.0
7918,1,6.56,55.06
7919,0,1.61,11.14
7920,1,0.16,0.0
7921,1,2.58,20.19
7922,1,0.91,1.84
7923,1,0.26,0.0
7924,1,2.78,16.37
7925,0,1.13,9.13
7926,0,6.39,58.73
7927,1,2.03,11.25
7928,0,5.19,47.87
7929,1,0.51,0.0
7930,1,9.12,85.0
7931,0,0.17,0.0
7932,1,0.98,5.34
7933,1,0.86,0.0
7934,0,9.61,92.91
7935,1,0.99,0.0
7936,1,1.77,10.28
7937,1,3.35,29.7
7938,1,1.23,8.35
7939,0,0.02,0.0
7940,1,1.5,4.84
7941,1,4.62,34.56
7942,1,2.27,11.03
7943,0,5.15,48.25
7944,0,4.03,35.06
7945,0,2.65,23.06
7946,0,0.3,0.0
7947,1,12.49,116.12
7948,0,2.21,16.25
7949,0,0.9,4.99
7950,0,2.76,22.05
7951,1,4.21,34.05
7952,0,1.89,14.53
7953,1,3.7,26.86
7954,0,0.34,0.0
7955,0,6.22,59.27
7956,0,3.43,30.63
7957,0,4.45,41.07
7958,1,1.24,1.44
7959,1,3.05,19.56
7960,0,3.54,30.82
7961,0,2.22,18.94
7962,0,0.31,0.0
7963,0,0.19,0.0
7964,0,2.87,25.74
7965,0,4.78,43.33
7966,1,17.14,166.95
7967,0,2.52,20.96
7968,1,0.96,3.94
7969,0,1.56,11.61
7970,0,0.34,0.0
7971,0,1.6,12.31
7972,1,6.05,52.13
7973,1,2.48,12.69
7974,1,0.29,0.0
7975,0,0.54,0.82
7976,0,3.32,27.51
7977,1,3.94,30.37
7978,1,0.7,3.12
7979,0,4.98,44.48
7980,1,1.64,6.7
7981,1,3.09,21.91
7982,1,1.78,5.07
7983,0,3.54,31.86
7984,1,2.06,10.33
7985,0,4.3,38.06
7986,1,2.34,16.38
7987,0,3.07,24.47
7988,0,7.81,74.43
7989,1,1.96,11.89
7990,0,2.4,19.43
7991,0,0.63,3.71
7992,1,4.3,33.32
7993,0,0.72,2.33
7994,0,3.51,30.13
7995,0,7.7,73.85
7996,0,8.51,80.56
7997,0,4.86,45.31
7998,0,2.32,18.37
7999,1,6.38,53.08
8000,1,2.65,17.46
8001,1,2.27,11.5
8002,1,4.07,34.12
8003,1,1.0,2.7
8004,0,0.23,0.0
8005,0,1.37,9.38
8006,1,1.31,10.26
8007,1,0.98,0.47
8008,1,6.12,54.63
8009,0,3.31,29.42
8010,1,0.7,0.0
8011,1,2.73,20.36
8012,0,0.5,2.63
8013,0,2.15,18.39
8014,1,5.15,39.99
8015,1,2.04,13.3
8016,0,2.73,22.98
8017,0,2.37,21.31
8018,1,3.47,24.33
8019,1,2.59,16.52
8020,1,1.25,3.89
8021,0,0.83,5.71
8022,1,6.91,64.61
8023,0,4.02,38.38
8024,0,12.2,119.61
8025,1,0.89,0.07
8026,1,1.47,10.35
8027,0,9.6,92.45
8028,0,1.74,13.35
8029,1,2.84,23.63
8030,0,2.53,22.74
8031,1,1.05,1.33
8032,1,4.53,37.29
8033,1,0.97,0.0
8034,1,2.71,22.05
8035,0,2.41,20.17
8036,0,0.68,4.98
8037,1,5.15,40.87
8038,0,6.8,64.42
8039,1,12.43,113.26
8040,0,0.08,0.0
8041,1,2.09,8.56
8042,1,8.31,75.04
8043,0,0.16,0.0
8044,0,0.95,4.46
8045,0,2.29,18.78
8046,1,4.06,36.48
8047,0,0.78,2.79
8048,1,1.08,7.83
8049,1,0.77,3.23
8050,1,2.73,14.96
8051,1,2.74,18.41
8052,0,6.88,64.9
8053,1,4.45,40.77
8054,1,3.93,33.48
8055,1,2.92,20.95
8056,0,1.2,8.81
8057,0,0.22,0.0
8058,0,0.9,4.82
8059,0,0.65,1.43
8060,0,0.78,2.35
8061,0,0.77,2.74
8062,1,2.48,14.17
8063,0,1.44,12.3
8064,1,1.99,10.34
8065,0,6.39,59.87
8066,1,1.42,4.7
8067,1,0.54,0.92
8068,0,0.24,0.0
8069,1,8.28,74.19
8070,1,0.67,0.55
8071,0,2.55,21.37
8072,1,1.97,9.69
8073,1,3.03,22.16
8074,1,3.4,26.7
8075,0,5.5,50.99
8076,1,2.19,17.45
8077,1,1.91,7.01
8078,1,1.45,4.97
8079,0,2.8,24.9
8080,0,0.42,0.58
8081,0,5.81,53.24
8082,1,0.22,0.0
8083,1,6.0,52.51
8084,0,0.74,5.85
8085,0,2.01,15.47
8086,0,3.93,35.22
8087,0,4.6,42.39
8088,1,2.15,11.13
8089,0,2.08,17.22
8090,0,0.09,0.0
8091,1,2.16,10.4
8092,0,0.91,6.46
8093,0,1.48,11.74
8094,0,1.07,6.77
8095,1,1.28,2.35
8096,1,9.45,82.59
8097,0,1.68,11.15
8098,1,3.15,27.47
8099,0,7.84,74.81
8100,0,2.55,22.04
8101,0,0.41,0.0
8102,1,5.2,45.2
8103,0,4.47,40.37
8104,1,2.4,12.8
8105,0,2.33,20.02
8106,1,2.64,15.02
8107,0,0.76,3.14
8108,0,4.32,39.25
8109,0,4.09,37.53
8110,0,3.12,26.76
8111,1,2.09,15.19
8112,1,1.93,13.21
8113,1,1.08,8.16
8114,1,1.32,6.19
8115,0,5.67,51.44
8116,0,5.88,55.21
8117,0,0.05,0.0
8118,1,4.47,35.57
8119,1,1.35,7.86
8120,1,8.11,72.71
8121,0,0.83,3.73
8122,1,1.56,7.93
8123,1,4.21,36.52
8124,0,0.23,0.08
8125,0,3.69,32.49
8126,0,3.37,31.64
8127,0,1.09,8.29
8128,1,4.53,35.99
8129,0,7.0,65.17
8130,0,4.89,44.21
8131,0,2.19,16.71
8132,0,0.43,0.0
8133,1,6.79,61.01
8134,1,2.84,18.16
8135,0,1.57,13.05
8136,0,2.38,19.52
8137,0,0.72,2.3
8138,1,1.59,9.28
8139,0,3.99,35.31
8140,0,2.49,22.08
8141,0,4.31,39.4
8142,0,4.31,38.0
8143,1,4.81,39.87
8144,1,0.75,1.62
8145,1,3.44,28.37
8146,1,2.73,16.64
8147,0,0.19,0.0
8148,1,5.52,51.54
8149,1,1.37,5.68
8150,1,0.5,0.0
8151,1,3.86,27.97
8152,0,0.57,2.77
8153,1,0.7,0.0
8154,1,9.08,80.47
8155,0,0.48,0.0
8156,0,2.2,20.26
8157,0,1.37,9.83
8158,1,0.86,0.0
8159,1,2.13,8.99
8160,1,1.57,7.98
8161,1,2.31,16.78
8162,0,3.68,31.5
8163,1,32.73,319.26
8164,1,2.75,17.61
8165,0,8.58,81.73
8166,0,2.25,18.51
8167,0,2.7,23.01
8168,0,0.45,0.0
8169,0,2.54,20.54
8170,0,0.91,5.04
8171,0,0.96,4.09
8172,1,2.03,12.4
8173,1,3.77,29.31
8174,0,2.88,24.5
8175,0,1.1,6.53
8176,1,0.63,0.0
8177,0,0.84,2.33
8178,1,2.06,13.19
8179,0,7.21,67.69
8180,1,3.01,22.67
8181,1,7.08,60.95
8182,1,3.43,24.72
8183,1,1.81,13.04
8184,0,1.2,9.07
8185,1,10.75,102.02
8186,0,1.95,15.65
8187,1,1.52,8.81
8188,0,7.15,68.93
8189,1,5.15,45.72
8190,0,2.67,22.79
8191,1,3.48,23.83
8192,1,2.93,18.21
8193,1,1.04,0.0
8194,1,4.29,33.16
8195,1,2.14,10.74
8196,0,0.05,0.0
8197,0,3.88,34.02
8198,0,0.42,0.44
8199,0,4.8,44.03
8200,0,0.9,3.66
8201,1,3.29,23.95
8202,0,2.53,22.73
8203,0,0.58,2.15
8204,1,2.66,14.58
8205,0,5.13,46.62
8206,0,10.72,103.51
8207,0,0.05,0.0
8208,1,1.19,3.21
8209,0,2.88,25.13
8210,1,0.18,0.0
8211,1,4.36,37.97
8212,0,2.62,20.79
8213,0,3.35,28.78
8214,1,3.15,24.44
8215,1,3.05,22.21
8216,0,0.32,0.0
8217,0,0.8,3.59
8218,0,1.87,15.78
8219,1,2.02,12.1
8220,1,4.71,42.33
8221,1,4.2,30.41
8222,0,1.12,6.59
8223,0,9.05,85.88
8224,0,3.1,27.5
8225,0,5.62,53.07
8226,0,7.05,68.3
8227,0,0.66,0.25
8228,0,1.52,11.92
8229,1,0.75,0.0
8230,0,0.48,0.57
8231,0,2.66,21.76
8232,1,3.15,16.99
8233,0,1.73,12.54
8234,0,3.79,33.64
8235,1,1.82,7.35
8236,1,2.54,13.61
8237,1,9.32,79.66
8238,1,3.28,24.09
8239,0,3.43,29.41
8240,1,4.8,38.64
8241,0,1.78,13.8
8242,0,1.69,13.75
8243,1,2.56,18.08
8244,0,5.94,55.85
8245,0,1.36,9.2
8246,1,7.04,61.37
8247,0,0.13,0.0
8248,0,0.87,6.14
8249,1,7.6,65.4
8250,0,8.1,76.09
8251,0,0.7,2.52
8252,1,0.96,3.37
8253,0,4.21,38.26
8254,1,2.11,13.25
8255,0,0.69,2.71
8256,0,0.77,3.83
8257,1,1.24,6.69
8258,1,5.67,50.4
8259,0,1.83,14.91
8260,1,1.29,1.41
8261,0,1.39,9.87
8262,0,1.17,6.82
8263,1,0.4,0.0
8264,1,6.18,49.07
8265,1,4.25,35.01
8266,0,1.72,12.0
8267,0,3.63,32.33
8268,1,2.03,11.43
8269,1,8.87,79.77
8270,0,2.08,14.86
8271,0,0.35,0.0
8272,1,2.51,15.81
8273,0,1.34,7.58
8274,0,0.1,0.0
8275,1,2.29,10.97
8276,0,11.23,107.02
8277,0,0.9,5.32
8278,1,4.04,36.16
8279,1,0.51,1.01
8280,0,0.56,0.0
8281,0,1.06,5.18
8282,0,0.04,0.0
8283,1,2.87,18.08
8284,1,11.11,102.66
8285,0,0.99,7.4
8286,1,3.69,29.4
8287,1,5.7,52.49
8288,0,8.41,79.51
8289,0,0.08,0.0
8290,1,6.57,53.21
8291,0,0.25,0.0
8292,1,1.42,9.46
8293,0,4.07,35.8
8294,1,1.49,7.37
8295,0,0.17,0.0
8296,0,4.08,35.01
8297,1,2.58,22.38
8298,1,2.06,15.71
8299,0,1.6,11.47
8300,0,2.97,25.47
8301,0,7.47,70.24
8302,0,1.64,12.85
8303,1,1.75,9.87
8304,0,1.34,8.33
8305,1,1.66,6.05
8306,1,5.64,50.1
8307,1,1.72,7.72
8308,1,2.75,20.9
8309,1,5.28,43.74
8310,1,0.34,0.0
8311,1,2.38,17.57
8312,0,1.54,10.62
8313,1,1.02,0.48
8314,1,6.0,50.73
8315,1,2.17,13.29
8316,0,1.4,9.38
8317,0,3.36,29.77
8318,0,1.76,13.96
8319,0,1.4,10.12
8320,0,2.48,20.06
8321,0,1.34,9.37
8322,1,4.23,37.91
8323,1,5.1,41.28
8324,1,4.48,38.69
8325,0,4.69,42.52
8326,1,3.35,20.42
8327,0,5.15,46.73
8328,1,1.84,6.57
8329,0,7.37,69.14
8330,1,2.3,12.74
8331,1,3.17,21.6
8332,0,0.55,3.52
8333,1,1.01,0.07
8334,1,0.71,0.0
8335,1,0.85,0.0
8336,0,4.42,39.45
8337,1,5.14,40.8
8338,1,2.31,13.63
8339,0,2.81,24.58
8340,0,0.49,0.6
8341,1,6.55,53.38
8342,1,3.12,26.37
8343,1,1.53,10.54
8344,1,6.05,54.16
8345,0,3.72,32.68
8346,1,2.52,16.65
8347,1,1.7,10.37
8348,1,0.85,3.17
8349,1,0.62,1.55
8350,0,1.8,13.19
8351,1,2.22,11.68
8352,1,0.36,0.0
8353,1,1.81,7.92
8354,1,0.62,1.0
8355,0,4.86,43.23
8356,0,1.95,15.46
8357,0,0.61,2.28
8358,0,0.53,1.78
8359,0,5.12,46.28
8360,0,2.44,20.26
8361,0,2.1,16.63
8362,0,1.78,11.88
8363,1,4.77,39.46
8364,0,2.4,19.7
8365,1,1.16,3.0
8366,0,0.22,0.0
8367,0,0.94,5.56
8368,0,10.87,103.92
8369,1,0.84,0.56
8370,1,3.16,20.71
8371,0,7.61,72.17
8372,1,0.54,0.0
8373,1,1.6,3.55
8374,0,2.91,24.75
8375,0,0.04,0.0
8376,0,7.82,73.78
8377,1,0.44,0.0
8378,1,0.97,0.0
8379,1,0.83,1.01
8380,1,3.36,24.93
8381,1,8.84,82.32
8382,1,2.05,16.22
8383,0,2.3,18.92
8384,0,1.76,14.58
8385,0,2.31,18.51
8386,0,0.94,5.08
8387,0,3.56,33.19
8388,0,3.71,32.42
8389,0,2.21,16.78
8390,0,5.89,55.2
8391,0,3.24,28.29
8392,0,2.04,17.33
8393,1,5.64,51.36
8394,1,2.64,23.11
8395,0,0.24,0.0
8396,1,5.61,46.81
8397,1,6.0,51.84
8398,0,0.15,0.0
8399,0,4.41,40.43
8400,0,11.87,114.31
8401,0,4.69,41.43
8402,1,1.54,11.48
8403,0,3.79,32.4
8404,0,1.04,5.0
8405,1,4.11,29.52
8406,1,2.23,19.55
8407,0,3.26,27.56
8408,1,2.36,14.27
8409,1,0.95,2.8
8410,0,1.64,13.24
8411,1,2.34,16.36
8412,0,3.4,29.76
8413,1,1.56,6.63
8414,0,3.11,27.44
8415,1,1.2,4.88
8416,0,4.34,39.03
8417,0,3.84,35.31
8418,1,1.33,0.46
8419,0,2.69,22.88
8420,0,0.28,0.0
8421,0,10.43,100.92
8422,1,1.75,7.57
8423,0,0.06,0.0
8424,1,2.35,17.82
8425,0,0.39,0.0
8426,1,3.74,28.25
8427,0,3.94,35.06
8428,0,5.88,54.63
8429,0,6.59,63.6
8430,1,1.36,7.85
8431,0,1.33,9.85
8432,0,11.0,106.01
8433,0,1.71,14.85
8434,1,1.6,11.47
8435,0,7.79,72.5
8436,0,0.62,3.24
8437,0,1.93,14.36
8438,1,2.19,15.64
8439,1,4.11,36.52
8440,0,1.71,12.51
8441,1,6.35,55.45
8442,1,3.94,31.83
8443,0,8.02,75.46
8444,0,0.91,5.81
8445,1,5.86,47.57
8446,1,1.27,1.61
8447,1,4.95,45.29
8448,0,5.67,52.67
8449,0,1.57,10.69
8450,0,3.61,32.66
8451,1,11.32,101.87
8452,1,1.59,6.13
8453,0,2.89,26.09
8454,1,0.51,0.0
8455,0,1.24,6.85
8456,1,0.73,1.29
8457,0,2.31,20.7
8458,1,3.06,24.25
8459,1,13.88,132.48
8460,1,11.15,102.34
8461,0,6.43,61.63
8462,1,2.8,22.42
8463,1,6.86,62.12
8464,0,1.32,8.65
8465,1,0.81,3.89
8466,1,2.73,19.58
8467,1,2.59,19.38
8468,1,7.36,69.47
8469,0,0.02,0.0
8470,1,6.45,56.8
8471,1,3.27,24.62
8472,1,8.73,80.25
8473,1,4.99,39.46
8474,0,1.37,9.71
8475,1,3.04,25.92
8476,0,1.38,10.38
8477,0,7.64,70.89
8478,0,0.06,0.0
8479,0,2.43,21.46
8480,0,2.12,17.48
8481,0,0.63,1.71
8482,0,1.68,13.79
8483,1,1.48,6.71
8484,0,3.33,28.73
8485,0,4.2,38.12
8486,1,5.11,42.7
8487,0,1.5,11.06
8488,1,0.81,2.63
8489,0,1.04,7.73
8490,0,2.3,19.85
8491,0,2.87,25.69
8492,0,4.75,44.05
8493,0,3.82,34.38
8494,1,0.58,2.13
8495,0,4.09,36.15
8496,1,0.81,0.0
8497,0,7.49,70.51
8498,1,3.67,30.47
8499,1,0.8,0.22
8500,1,5.45,47.57
8501,1,3.57,30.25
8502,1,4.7,35.13
8503,0,2.0,17.37
8504,1,2.8,23.44
8505,0,1.68,13.16
8506,0,2.51,18.44
8507,0,4.68,43.05
8508,1,1.15,3.8
8509,0,6.26,58.67
8510,1,1.26,8.11
8511,0,0.48,2.03
8512,0,3.02,25.14
8513,1,3.14,20.11
8514,0,1.03,5.24
8515,1,3.92,26.24
8516,0,3.76,35.06
8517,1,1.82,6.87
8518,0,0.37,0.0
8519,1,2.29,17.8
8520,1,1.24,6.78
8521,0,1.18,6.96
8522,0,2.04,17.49
8523,0,3.94,35.64
8524,0,0.05,0.0
8525,1,2.48,17.74
8526,0,0.4,0.16
8527,0,5.76,53.67
8528,1,1.15,4.52
8529,1,2.52,12.58
8530,0,0.15,0.0
8531,0,0.48,0.0
8532,0,0.01,0.0
8533,1,1.48,6.54
8534,1,5.22,46.08
8535,1,2.74,22.66
8536,1,5.87,51.9
8537,1,0.82,3.45
8538,0,3.39,29.59
8539,1,5.01,39.7
8540,1,1.47,8.3
8541,0,0.36,0.0
8542,1,4.66,38.54
8543,1,2.82,18.0
8544,1,1.94,14.31
8545,1,5.66,51.01
8546,1,2.33,17.75
8547,1,1.14,6.53
8548,0,4.14,36.97
8549,0,0.94,5.07
8550,1,1.13,6.14
8551,0,0.7,2.88
8552,0,0.33,0.0
8553,0,4.85,44.49
8554,0,3.62,32.62
8555,1,1.72,12.05
8556,1,4.0,34.9
8557,0,9.75,93.74
8558,1,2.41,15.71
8559,1,3.0,18.03
8560,1,2.33,19.01
8561,1,1.88,5.39
8562,1,1.45,5.42
8563,0,2.01,15.4
8564,1,2.56,16.67
8565,0,1.02,6.17
8566,0,2.62,24.06
8567,1,5.11,40.67
8568,0,3.51,30.66
8569,1,1.42,3.07
8570,1,3.22,27.76
8571,0,0.01,0.0
8572,0,1.5,10.08
8573,0,1.85,13.57
8574,1,4.97,44.55
8575,1,6.73,61.17
8576,0,3.8,33.92
8577,1,5.18,42.34
8578,1,8.36,77.61
8579,0,1.99,16.47
8580,1,1.12,6.65
8581,1,1.52,10.05
8582,0,1.68,14.33
8583,0,1.14,7.0
8584,1,1.76,7.53
8585,0,12.17,118.37
8586,0,14.61,142.43
8587,0,3.09,26.89
8588,1,5.76,46.98
8589,1,4.43,34.6
8590,1,3.55,30.15
8591,0,0.48,0.55
8592,0,0.44,1.07
8593,0,6.51,60.35
8594,0,0.04,0.0
8595,1,4.1,31.42
8596,0,4.9,45.03
8597,0,3.8,33.67
8598,0,0.47,1.78
8599,0,3.07,27.54
8600,0,0.4,0.0
8601,1,1.91,13.72
8602,0,3.19,27.66
8603,0,1.4,11.51
8604,0,2.18,17.04
8605,0,8.81,84.2
8606,1,1.61,7.12
8607,1,0.61,2.92
8608,0,7.14,67.95
8609,0,1.98,15.42
8610,1,2.57,16.55
8611,0,9.21,88.4
8612,1,0.97,3.66
8613,1,5.67,45.38
8614,1,2.64,20.6
8615,1,3.83,32.0
8616,0,1.91,14.07
8617,1,2.38,13.61
8618,0,0.47,0.02
8619,1,13.55,128.05
8620,0,3.9,36.51
8621,1,2.48,14.32
8622,1,2.84,18.56
8623,0,0.0,0.0
8624,0,0.09,0.0
8625,1,5.12,46.23
8626,1,0.26,0.0
8627,1,5.25,40.71
8628,1,3.82,32.63
8629,0,3.41,30.25
8630,1,2.69,18.97
8631,0,1.28,9.6
8632,1,11.52,105.94
8633,0,7.25,67.81
8634,1,2.2,15.8
8635,1,1.37,3.98
8636,1,1.08,5.24
8637,0,0.04,0.0
8638,1,6.53,58.6
8639,0,1.35,8.92
8640,1,2.61,16.67
8641,1,3.17,21.63
8642,1,4.93,43.54
8643,1,3.65,27.07
8644,0,0.22,0.0
8645,1,2.01,11.44
8646,1,2.79,14.66
8647,0,3.8,35.3
8648,1,4.73,42.83
8649,1,0.07,0.0
8650,1,3.21,24.2
8651,1,0.47,0.0
8652,1,6.0,50.12
8653,0,0.82,3.19
8654,0,1.22,6.6
8655,0,0.8,1.16
8656,0,6.07,57.95
8657,0,1.07,7.96
8658,0,4.07,36.41
8659,0,2.85,22.79
8660,0,5.96,55.36
8661,1,1.36,2.87
8662,1,2.19,19.0
8663,1,5.76,51.6
8664,0,2.83,24.59
8665,0,0.04,0.0
8666,0,0.88,3.86
8667,0,3.46,33.71
8668,1,2.93,21.52
8669,0,6.8,64.16
8670,0,7.79,73.66
8671,1,5.02,44.13
8672,1,1.5,5.7
8673,0,1.4,10.79
8674,0,10.03,97.68
8675,1,2.06,17.92
