userid,os,platform,converted
13753,android,tablet,0
13754,android,tablet,0
13755,ios,phone,0
13756,android,tablet,0
13757,ios,phone,0
13758,android,phone,0
13759,ios,phone,0
13760,android,tablet,0
13761,android,tablet,0
13762,ios,tablet,0
13763,ios,phone,0
13764,android,tablet,0
13765,android,phone,0
13766,android,tablet,0
13767,android,phone,0
13768,android,phone,0
13769,ios,phone,0
13770,android,phone,0
13771,android,tablet,0
13772,android,tablet,0
13773,android,phone,0
13774,ios,tablet,0
13775,android,phone,0
13776,ios,tablet,0
13777,android,phone,0
13778,android,tablet,0
13779,ios,phone,0
13780,android,tablet,1
13781,android,phone,0
13782,ios,phone,0
13783,ios,phone,0
13784,ios,phone,0
13785,ios,phone,1
13786,ios,phone,0
13787,ios,tablet,0
13788,android,tablet,0
13789,android,tablet,0
13790,android,phone,0
13791,android,tablet,0
13792,ios,phone,0
13793,android,tablet,0
13794,android,tablet,0
13795,android,tablet,0
13796,android,tablet,0
13797,android,tablet,0
13798,android,tablet,0
13799,android,tablet,0
13800,android,tablet,0
13801,ios,phone,0
13802,android,phone,0
13803,android,tablet,0
13804,ios,phone,0
13805,ios,phone,0
13806,android,tablet,0
13807,android,tablet,0
13808,android,phone,0
13809,android,tablet,0
13810,ios,phone,0
13811,ios,tablet,0
13812,android,tablet,0
13813,android,tablet,0
13814,android,tablet,1
13815,android,tablet,0
13816,ios,phone,0
13817,android,phone,0
13818,android,phone,0
13819,android,phone,0
13820,android,tablet,0
13821,android,tablet,0
13822,android,tablet,0
13823,ios,tablet,1
13824,android,tablet,0
13825,ios,tablet,0
13826,android,tablet,0
13827,android,tablet,0
13828,ios,phone,0
13829,android,tablet,0
13830,ios,phone,0
13831,ios,phone,0
13832,ios,phone,1
13833,ios,tablet,0
13834,android,tablet,0
13835,ios,phone,0
13836,android,tablet,0
13837,android,tablet,0
13838,android,tablet,0
13839,ios,phone,0
13840,android,tablet,0
13841,android,tablet,0
13842,android,phone,0
13843,android,tablet,0
13844,ios,phone,0
13845,android,tablet,0
13846,android,tablet,0
13847,android,phone,0
13848,ios,tablet,0
13849,ios,phone,0
13850,android,tablet,0
13851,ios,phone,0
13852,ios,phone,0
13853,ios,phone,0
13854,android,tablet,0
13855,android,tablet,0
13856,ios,phone,0
13857,android,phone,0
13858,ios,phone,0
13859,ios,phone,0
13860,android,phone,0
13861,android,tablet,0
13862,android,tablet,0
13863,android,phone,0
13864,android,phone,0
13865,android,tablet,0
13866,android,tablet,0
13867,ios,phone,0
13868,ios,tablet,0
13869,ios,phone,0
13870,android,tablet,0
13871,ios,phone,0
13872,android,tablet,0
13873,ios,tablet,0
13874,android,tablet,0
13875,ios,tablet,0
13876,android,tablet,0
13877,ios,phone,0
13878,android,tablet,0
13879,android,tablet,0
13880,android,tablet,0
13881,android,phone,0
13882,android,tablet,0
13883,android,tablet,0
13884,android,tablet,0
13885,android,tablet,0
13886,android,phone,0
13887,android,tablet,0
13888,android,tablet,0
13889,android,tablet,0
13890,android,tablet,0
13891,android,tablet,0
13892,android,tablet,0
13893,ios,phone,0
13894,android,tablet,0
13895,android,tablet,0
13896,android,tablet,0
13897,ios,phone,0
13898,android,tablet,0
13899,android,tablet,0
13900,ios,phone,0
13901,android,tablet,0
13902,android,tablet,0
13903,android,tablet,0
13904,android,tablet,0
13905,android,tablet,0
13906,android,tablet,0
13907,ios,phone,0
13908,android,tablet,0
13909,android,tablet,0
13910,android,tablet,0
13911,android,tablet,0
13912,android,tablet,0
13913,ios,phone,0
13914,ios,phone,0
13915,ios,phone,0
13916,ios,tablet,0
13917,android,tablet,0
13918,android,tablet,0
13919,android,tablet,0
13920,ios,phone,0
13921,ios,phone,0
13922,ios,phone,0
13923,android,tablet,0
13924,android,phone,0
13925,ios,phone,0
13926,android,tablet,0
13927,ios,phone,0
13928,android,tablet,0
13929,ios,tablet,0
13930,android,tablet,0
13931,android,phone,0
13932,ios,phone,0
13933,android,tablet,0
13934,android,tablet,0
13935,android,phone,0
13936,ios,phone,0
13937,ios,phone,0
13938,android,tablet,0
13939,android,tablet,0
13940,ios,phone,1
13941,android,tablet,0
13942,android,tablet,0
13943,ios,phone,0
13944,ios,phone,0
13945,ios,phone,0
13946,android,tablet,0
13947,android,phone,0
13948,android,tablet,0
13949,ios,phone,0
13950,android,tablet,0
13951,android,tablet,0
13952,android,tablet,0
13953,android,tablet,0
13954,android,tablet,0
13955,android,tablet,0
13956,ios,phone,0
13957,android,phone,0
13958,android,tablet,0
13959,ios,tablet,0
13960,android,tablet,0
13961,android,tablet,0
13962,android,tablet,0
13963,android,tablet,1
13964,ios,phone,0
13965,android,tablet,0
13966,android,tablet,0
13967,android,phone,0
13968,android,tablet,0
13969,android,tablet,0
13970,android,phone,0
13971,android,tablet,0
13972,ios,phone,0
13973,android,tablet,0
13974,ios,tablet,0
13975,android,tablet,0
13976,ios,phone,0
13977,ios,phone,1
13978,android,tablet,0
13979,ios,phone,0
13980,ios,phone,0
13981,ios,phone,0
13982,android,tablet,0
13983,android,phone,0
13984,ios,phone,0
13985,ios,phone,0
13986,android,tablet,1
13987,android,tablet,0
13988,ios,phone,0
13989,android,tablet,0
13990,android,tablet,0
13991,ios,tablet,0
13992,android,phone,0
13993,ios,phone,0
13994,ios,phone,0
13995,android,tablet,0
13996,ios,phone,0
13997,android,tablet,0
13998,android,tablet,0
13999,android,tablet,0
14000,ios,tablet,0
14001,android,tablet,0
14002,ios,phone,0
14003,android,phone,0
14004,ios,phone,0
14005,android,tablet,0
14006,ios,phone,0
14007,android,tablet,0
14008,android,tablet,0
14009,android,tablet,0
14010,android,tablet,0
14011,android,tablet,1
14012,android,tablet,0
14013,ios,phone,0
14014,android,phone,0
14015,ios,phone,0
14016,android,tablet,0
14017,ios,phone,0
14018,android,tablet,0
14019,android,tablet,0
14020,android,tablet,0
14021,android,tablet,0
14022,ios,tablet,0
14023,android,tablet,0
14024,android,phone,0
14025,android,tablet,0
14026,android,tablet,0
14027,android,tablet,0
14028,ios,phone,0
14029,ios,phone,0
14030,ios,phone,0
14031,ios,tablet,0
14032,ios,tablet,1
14033,android,tablet,0
14034,android,tablet,0
14035,ios,phone,0
14036,ios,phone,0
14037,android,tablet,0
14038,ios,phone,0
14039,android,tablet,0
14040,ios,phone,0
14041,android,phone,0
14042,android,tablet,0
14043,android,tablet,0
14044,android,tablet,0
14045,android,tablet,0
14046,android,tablet,0
14047,ios,phone,0
14048,ios,phone,0
14049,android,tablet,0
14050,android,tablet,0
14051,android,phone,0
14052,android,tablet,0
14053,android,tablet,0
14054,ios,phone,0
14055,android,phone,0
14056,android,tablet,0
14057,android,tablet,0
14058,android,phone,0
14059,android,tablet,0
14060,android,tablet,0
14061,android,tablet,0
14062,android,tablet,0
14063,ios,phone,0
14064,ios,phone,0
14065,ios,phone,0
14066,android,tablet,1
14067,android,tablet,0
14068,ios,phone,0
14069,ios,tablet,0
14070,android,tablet,0
14071,ios,phone,1
14072,ios,phone,0
14073,ios,phone,0
14074,ios,phone,0
14075,ios,phone,0
14076,android,tablet,0
14077,ios,phone,0
14078,android,tablet,0
14079,android,tablet,0
14080,ios,phone,0
14081,android,phone,0
14082,android,tablet,0
14083,android,tablet,0
14084,ios,phone,0
14085,android,tablet,0
14086,android,tablet,0
14087,android,tablet,1
14088,android,tablet,1
14089,android,tablet,0
14090,android,tablet,0
14091,android,phone,0
14092,android,tablet,0
14093,ios,phone,0
14094,android,tablet,0
14095,android,tablet,0
14096,android,phone,0
14097,android,tablet,0
14098,android,tablet,1
14099,ios,tablet,0
14100,android,tablet,0
14101,ios,phone,0
14102,android,tablet,0
14103,android,tablet,0
14104,ios,phone,0
14105,ios,phone,0
14106,android,tablet,0
14107,android,tablet,1
14108,android,tablet,0
14109,android,tablet,0
14110,ios,phone,0
14111,android,phone,0
14112,android,phone,0
14113,android,tablet,0
14114,android,tablet,0
14115,android,tablet,0
14116,android,tablet,0
14117,ios,tablet,0
14118,android,tablet,0
14119,ios,phone,0
14120,ios,tablet,0
14121,ios,phone,0
14122,android,phone,0
14123,android,tablet,1
14124,android,tablet,0
14125,ios,tablet,0
14126,android,tablet,1
14127,android,phone,0
14128,android,tablet,0
14129,android,tablet,0
14130,ios,tablet,0
14131,android,tablet,0
14132,android,tablet,0
14133,ios,tablet,0
14134,android,tablet,0
14135,android,phone,0
14136,ios,phone,0
14137,android,tablet,0
14138,android,tablet,0
14139,android,tablet,0
14140,ios,phone,0
14141,android,tablet,0
14142,android,tablet,1
14143,ios,phone,0
14144,ios,tablet,0
14145,android,tablet,0
14146,android,tablet,0
14147,android,tablet,0
14148,android,tablet,1
14149,android,tablet,0
14150,ios,phone,0
14151,android,tablet,0
14152,ios,phone,0
14153,android,tablet,0
14154,android,tablet,0
14155,ios,phone,0
14156,android,tablet,0
14157,ios,phone,0
14158,android,tablet,0
14159,android,tablet,0
14160,ios,phone,0
14161,android,tablet,1
14162,ios,phone,0
14163,android,tablet,0
14164,android,tablet,0
14165,android,tablet,0
14166,android,tablet,0
14167,android,phone,0
14168,android,phone,0
14169,android,tablet,1
14170,ios,phone,0
14171,android,tablet,0
14172,ios,phone,0
14173,ios,tablet,0
14174,ios,phone,0
14175,android,tablet,0
14176,android,tablet,0
14177,android,tablet,1
14178,android,phone,0
14179,ios,tablet,0
14180,ios,tablet,0
14181,ios,tablet,1
14182,ios,phone,0
14183,android,tablet,0
14184,android,tablet,0
14185,android,tablet,0
14186,ios,phone,0
14187,android,tablet,0
14188,ios,tablet,0
14189,ios,phone,0
14190,android,tablet,1
14191,android,phone,0
14192,android,phone,0
14193,ios,phone,0
14194,android,tablet,0
14195,android,tablet,0
14196,android,tablet,0
14197,ios,phone,0
14198,ios,tablet,0
14199,ios,phone,0
14200,ios,phone,0
14201,android,phone,0
14202,android,tablet,0
14203,android,tablet,0
14204,android,phone,0
14205,android,tablet,0
14206,ios,tablet,0
14207,ios,tablet,0
14208,android,tablet,0
14209,android,phone,0
14210,android,phone,0
14211,android,tablet,0
14212,ios,phone,0
14213,android,tablet,1
14214,ios,phone,0
14215,android,tablet,0
14216,android,phone,0
14217,android,tablet,0
14218,android,phone,0
14219,android,tablet,0
14220,android,tablet,0
14221,android,tablet,0
14222,android,tablet,0
14223,android,tablet,0
14224,ios,phone,0
14225,android,phone,0
14226,android,phone,0
14227,android,tablet,0
14228,ios,phone,0
14229,android,phone,0
14230,ios,phone,0
14231,ios,tablet,0
14232,android,tablet,0
14233,android,tablet,0
14234,android,phone,0
14235,ios,tablet,0
14236,ios,tablet,0
14237,ios,phone,0
14238,android,phone,0
14239,android,phone,0
14240,ios,tablet,0
14241,ios,phone,0
14242,ios,phone,0
14243,android,tablet,0
14244,android,tablet,0
14245,android,tablet,0
14246,android,tablet,0
14247,android,tablet,0
14248,android,phone,0
14249,ios,phone,0
14250,android,tablet,0
14251,android,tablet,0
14252,android,tablet,0
14253,android,tablet,0
14254,ios,tablet,0
14255,android,tablet,0
14256,android,tablet,0
14257,android,tablet,0
14258,android,tablet,0
14259,android,tablet,0
14260,ios,phone,0
14261,android,tablet,0
14262,ios,phone,0
14263,android,tablet,0
14264,android,tablet,0
14265,ios,phone,0
14266,android,tablet,0
14267,android,tablet,0
14268,android,tablet,0
14269,android,tablet,0
14270,android,tablet,0
14271,android,tablet,0
14272,android,tablet,0
14273,android,tablet,0
14274,android,phone,0
14275,android,tablet,0
14276,android,phone,0
14277,ios,phone,0
14278,android,tablet,0
14279,android,tablet,0
14280,ios,phone,0
14281,android,tablet,0
14282,android,tablet,0
14283,ios,tablet,0
14284,android,tablet,0
14285,android,phone,0
14286,ios,phone,0
14287,android,tablet,0
14288,android,tablet,0
14289,android,tablet,0
14290,ios,phone,0
14291,ios,tablet,0
14292,android,phone,0
14293,android,tablet,0
14294,android,phone,0
14295,android,tablet,0
14296,android,tablet,0
14297,android,phone,0
14298,android,tablet,0
14299,android,tablet,0
14300,android,tablet,0
14301,ios,phone,0
14302,android,tablet,0
14303,ios,phone,0
14304,android,phone,0
14305,android,tablet,0
14306,android,tablet,0
14307,ios,phone,1
14308,android,tablet,0
14309,ios,tablet,0
14310,android,tablet,0
14311,android,tablet,0
14312,android,tablet,0
14313,ios,tablet,0
14314,android,tablet,0
14315,android,tablet,0
14316,android,phone,0
14317,android,phone,0
14318,ios,phone,0
14319,android,phone,0
14320,android,phone,0
14321,android,tablet,0
14322,android,tablet,0
14323,android,tablet,0
14324,android,tablet,0
14325,android,tablet,0
14326,android,tablet,0
14327,android,tablet,1
14328,ios,tablet,0
14329,ios,phone,0
14330,android,tablet,0
14331,ios,phone,0
14332,android,tablet,0
14333,ios,tablet,0
14334,android,tablet,0
14335,android,tablet,0
14336,android,phone,0
14337,android,phone,0
14338,android,tablet,0
14339,android,tablet,0
14340,android,tablet,0
14341,ios,tablet,0
14342,android,tablet,0
14343,ios,phone,0
14344,android,tablet,0
14345,android,tablet,0
14346,ios,phone,0
14347,ios,phone,0
14348,android,phone,0
14349,ios,phone,0
14350,android,tablet,0
14351,android,phone,0
14352,ios,phone,0
14353,android,phone,0
14354,android,tablet,0
14355,android,tablet,1
14356,android,tablet,0
14357,android,tablet,0
14358,ios,tablet,0
14359,ios,phone,0
14360,android,tablet,0
14361,ios,phone,0
14362,android,phone,0
14363,android,tablet,0
14364,ios,phone,0
14365,ios,phone,1
14366,android,tablet,0
14367,ios,phone,0
14368,android,tablet,0
14369,android,tablet,0
14370,android,tablet,0
14371,android,phone,0
14372,android,tablet,0
14373,android,tablet,0
14374,ios,phone,0
14375,android,tablet,0
14376,android,phone,0
14377,android,tablet,0
14378,android,tablet,0
14379,android,tablet,0
14380,android,phone,0
14381,android,tablet,1
14382,ios,phone,0
14383,ios,phone,0
14384,android,tablet,0
14385,android,phone,0
14386,android,phone,0
14387,android,tablet,0
14388,ios,tablet,0
14389,ios,phone,0
14390,ios,tablet,0
14391,android,phone,0
14392,ios,tablet,0
14393,android,tablet,0
14394,android,tablet,0
14395,android,phone,0
14396,ios,phone,0
14397,android,tablet,0
14398,android,tablet,0
14399,ios,tablet,1
14400,ios,phone,0
14401,ios,phone,0
14402,ios,tablet,0
14403,android,tablet,0
14404,android,tablet,0
14405,ios,phone,0
14406,android,tablet,0
14407,android,phone,0
14408,android,tablet,0
14409,android,tablet,0
14410,android,tablet,0
14411,ios,tablet,0
14412,ios,phone,0
14413,android,tablet,1
14414,android,tablet,0
14415,android,tablet,1
14416,android,tablet,0
14417,android,tablet,0
14418,ios,phone,0
14419,android,tablet,0
14420,ios,phone,0
14421,ios,tablet,0
14422,android,tablet,0
14423,android,tablet,0
14424,ios,phone,0
14425,android,tablet,0
14426,ios,phone,0
14427,android,tablet,0
14428,android,tablet,0
14429,ios,phone,0
14430,android,phone,0
14431,android,tablet,0
14432,android,tablet,0
14433,android,tablet,0
14434,ios,phone,0
14435,ios,tablet,0
14436,ios,phone,0
14437,android,tablet,0
14438,android,tablet,0
14439,android,tablet,0
14440,ios,phone,0
14441,android,tablet,1
14442,ios,phone,0
14443,android,tablet,0
14444,android,tablet,0
14445,android,tablet,0
14446,ios,phone,0
14447,ios,phone,0
14448,ios,tablet,0
14449,android,tablet,0
14450,ios,tablet,0
14451,android,phone,0
14452,android,phone,0
14453,android,tablet,0
14454,android,phone,0
14455,ios,phone,0
14456,android,tablet,0
14457,android,tablet,0
14458,android,phone,0
14459,android,phone,0
14460,android,tablet,0
14461,android,phone,0
14462,ios,phone,0
14463,android,tablet,0
14464,ios,tablet,0
14465,android,tablet,0
14466,ios,phone,0
14467,android,tablet,0
14468,android,tablet,0
14469,android,tablet,0
14470,android,tablet,0
14471,android,tablet,0
14472,android,tablet,0
14473,android,tablet,0
14474,android,phone,0
14475,android,phone,0
14476,android,phone,0
14477,android,tablet,0
14478,android,tablet,0
14479,ios,phone,0
14480,android,tablet,0
14481,android,tablet,0
14482,android,tablet,0
14483,android,tablet,0
14484,ios,phone,0
14485,android,phone,0
14486,android,tablet,1
14487,android,phone,0
14488,android,tablet,0
14489,ios,phone,0
14490,android,tablet,0
14491,ios,tablet,0
14492,android,tablet,0
14493,android,tablet,0
14494,android,tablet,0
14495,android,tablet,0
14496,android,tablet,0
14497,android,tablet,0
14498,ios,tablet,0
14499,android,tablet,0
