Customer,State,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Vehicle Class,Vehicle Size, Customer Lifetime Value 
XN42396,California,Basic,Bachelor,Employed,M,29697,Rural,Married,Four-Door Car,Medsize," $7,541 "
NI27358,Arizona,Basic,College,Employed,F,67352,Urban,Married,Luxury Car,Small," $7,255 "
LO39834,Oregon,Extended,Bachelor,Retired,F,23904,Suburban,Single,SUV,Medsize," $4,334 "
WX18073,Arizona,Extended,Bachelor,Unemployed,M,0,Suburban,Married,Four-Door Car,Small," $6,307 "
AX56708,California,Basic,High School or Below,Retired,M,20862,Suburban,Divorced,Four-Door Car,Small," $4,794 "
JI80257,Nevada,Basic,College,Employed,F,47663,Rural,Divorced,Sports Car,Medsize," $9,180 "
FS67856,California,Basic,College,Employed,M,28432,Suburban,Married,SUV,Small," $13,870 "
JX27737,California,Premium,College,Employed,M,32356,Urban,Married,Two-Door Car,Medsize," $13,452 "
SY81273,Oregon,Basic,High School or Below,Employed,M,55269,Suburban,Divorced,Two-Door Car,Medsize," $16,799 "
FZ16327,California,Premium,College,Unemployed,F,0,Urban,Divorced,Four-Door Car,Large," $8,273 "
XC26395,Oregon,Extended,High School or Below,Employed,M,76771,Rural,Divorced,Two-Door Car,Large," $7,409 "
WP51328,Oregon,Basic,Doctor,Employed,M,20698,Urban,Single,Two-Door Car,Medsize," $4,745 "
AP47670,California,Basic,High School or Below,Employed,M,29465,Suburban,Married,Four-Door Car,Medsize," $2,498 "
BT61680,Arizona,Basic,High School or Below,Employed,F,24851,Suburban,Single,SUV,Medsize," $32,070 "
HU89665,Oregon,Basic,College,Employed,F,20495,Suburban,Married,Four-Door Car,Medsize," $12,128 "
HD12841,California,Basic,Master,Employed,F,95766,Rural,Married,Four-Door Car,Medsize," $5,506 "
UP90711,Oregon,Basic,Bachelor,Employed,F,61029,Rural,Single,Two-Door Car,Medsize," $2,837 "
EK58626,Oregon,Basic,Bachelor,Unemployed,M,0,Suburban,Single,SUV,Medsize," $3,562 "
AU98438,Arizona,Basic,Bachelor,Employed,F,94812,Rural,Married,Four-Door Car,Medsize," $2,834 "
RD96782,California,Basic,Bachelor,Unemployed,F,0,Suburban,Married,Two-Door Car,Small," $5,100 "
WE52979,California,Extended,High School or Below,Employed,F,82477,Suburban,Married,Two-Door Car,Large," $3,645 "
PL56477,Oregon,Basic,College,Employed,F,20852,Suburban,Married,Two-Door Car,Small," $2,928 "
XK20264,Washington,Extended,High School or Below,Unemployed,F,0,Urban,Married,Two-Door Car,Medsize," $9,228 "
DV57698,Oregon,Extended,Doctor,Unemployed,F,0,Suburban,Married,Two-Door Car,Medsize," $3,148 "
RD53171,Arizona,Extended,College,Unemployed,F,0,Suburban,Single,Two-Door Car,Medsize," $3,063 "
PK23339,Arizona,Extended,High School or Below,Employed,F,72460,Urban,Married,Four-Door Car,Medsize," $3,418 "
GA74551,Oregon,Basic,Bachelor,Employed,M,76358,Rural,Married,Four-Door Car,Medsize," $23,595 "
WW74234,Arizona,Basic,College,Employed,F,49544,Rural,Single,SUV,Medsize," $3,969 "
UA26783,Oregon,Basic,High School or Below,Unemployed,M,0,Suburban,Single,Two-Door Car,Medsize," $4,874 "
ZM42260,Arizona,Basic,College,Employed,M,63357,Suburban,Married,SUV,Medsize," $8,006 "
TY59969,Arizona,Basic,College,Employed,M,43246,Rural,Single,Four-Door Car,Medsize," $2,402 "
WL40338,California,Basic,Bachelor,Employed,F,35625,Urban,Married,Four-Door Car,Medsize," $5,107 "
CN91738,Oregon,Basic,Bachelor,Employed,M,56228,Urban,Single,Two-Door Car,Medsize," $2,520 "
UR36951,Oregon,Extended,Bachelor,Employed,M,82166,Suburban,Single,SUV,Medsize," $5,189 "
JU87932,Oregon,Basic,Bachelor,Employed,F,30406,Suburban,Married,Four-Door Car,Medsize," $2,893 "
IR50609,Arizona,Premium,Bachelor,Employed,M,75007,Suburban,Divorced,Four-Door Car,Medsize," $3,986 "
VI18029,Washington,Basic,Bachelor,Employed,M,79271,Urban,Married,Four-Door Car,Medsize," $2,415 "
CC46747,Arizona,Extended,High School or Below,Unemployed,F,0,Suburban,Single,Four-Door Car,Small," $18,688 "
ZK58906,California,Premium,Bachelor,Employed,M,59414,Rural,Married,SUV,Medsize," $16,590 "
SQ70457,Oregon,Basic,Bachelor,Employed,M,44719,Suburban,Single,Four-Door Car,Medsize," $23,332 "
ZA37110,Nevada,Extended,Bachelor,Unemployed,F,0,Rural,Married,SUV,Medsize," $4,699 "
HH23204,California,Basic,Doctor,Disabled,F,21986,Suburban,Divorced,Two-Door Car,Medsize," $2,396 "
IE29890,Oregon,Basic,High School or Below,Employed,F,58480,Suburban,Divorced,SUV,Medsize," $8,861 "
ME37051,California,Basic,Bachelor,Employed,M,50165,Rural,Divorced,Two-Door Car,Medsize," $7,340 "
DL17162,Arizona,Extended,College,Employed,M,42961,Suburban,Married,Four-Door Car,Medsize," $26,454 "
DD27563,Oregon,Extended,High School or Below,Employed,M,86687,Urban,Single,Four-Door Car,Large," $6,342 "
IA27050,Oregon,Extended,High School or Below,Unemployed,F,0,Rural,Single,Four-Door Car,Large," $6,561 "
UQ63751,Arizona,Extended,Bachelor,Employed,F,23772,Rural,Married,Four-Door Car,Medsize," $6,688 "
MV26494,California,Extended,College,Unemployed,M,0,Urban,Married,Four-Door Car,Medsize," $3,681 "
EN89709,Arizona,Basic,Doctor,Disabled,F,18241,Rural,Married,Two-Door Car,Medsize," $2,556 "
NE70831,California,Basic,High School or Below,Employed,F,86650,Urban,Single,Two-Door Car,Medsize," $2,733 "
FV72595,Arizona,Extended,Bachelor,Unemployed,M,0,Suburban,Single,SUV,Medsize," $4,704 "
VZ81004,Oregon,Premium,Master,Employed,F,35973,Suburban,Married,Sports Car,Large," $19,260 "
VM89271,Arizona,Extended,High School or Below,Employed,M,26262,Suburban,Married,Four-Door Car,Small," $3,845 "
CL97519,California,Extended,College,Employed,M,25187,Suburban,Married,SUV,Medsize," $4,683 "
RN71166,Oregon,Basic,High School or Below,Employed,F,88081,Rural,Married,Four-Door Car,Medsize," $5,174 "
HI58196,Oregon,Extended,College,Unemployed,M,0,Suburban,Single,Two-Door Car,Large," $3,161 "
OZ58610,Arizona,Basic,High School or Below,Unemployed,M,0,Suburban,Single,SUV,Medsize," $7,576 "
WC34456,California,Extended,Bachelor,Employed,F,77739,Urban,Married,Four-Door Car,Large," $3,985 "
FC15606,Oregon,Extended,College,Employed,F,23649,Urban,Married,SUV,Large," $9,706 "
UM99946,Arizona,Extended,College,Employed,M,68980,Urban,Divorced,Four-Door Car,Medsize," $7,737 "
QO12561,California,Premium,High School or Below,Unemployed,M,0,Suburban,Divorced,Four-Door Car,Medsize," $4,165 "
VI12822,Washington,Basic,High School or Below,Employed,F,99841,Suburban,Married,Four-Door Car,Small," $2,633 "
CT84535,California,Premium,College,Unemployed,M,0,Suburban,Married,Four-Door Car,Large," $3,885 "
NT36519,California,Basic,College,Employed,M,32967,Suburban,Married,SUV,Small," $8,162 "
WT86597,Oregon,Extended,Master,Unemployed,M,0,Suburban,Single,SUV,Small," $13,024 "
ZJ27465,California,Basic,College,Employed,F,31794,Suburban,Divorced,SUV,Medsize," $14,137 "
QF75939,Washington,Extended,High School or Below,Employed,F,36710,Suburban,Single,Four-Door Car,Small," $3,701 "
MC73302,Oregon,Basic,Bachelor,Employed,F,36267,Urban,Married,Four-Door Car,Medsize," $5,511 "
WE21182,Oregon,Basic,High School or Below,Medical Leave,M,12430,Suburban,Single,Four-Door Car,Medsize," $5,169 "
TD90906,Oregon,Basic,High School or Below,Employed,F,93715,Suburban,Married,Four-Door Car,Small," $6,044 "
ZG56744,California,Basic,Bachelor,Employed,M,36088,Suburban,Single,Four-Door Car,Medsize," $5,528 "
BO81145,Arizona,Basic,Bachelor,Employed,M,21723,Suburban,Single,SUV,Medsize," $7,895 "
BQ28323,Oregon,Basic,High School or Below,Employed,F,63833,Urban,Married,Four-Door Car,Large," $5,936 "
WD38315,California,Basic,College,Unemployed,M,0,Suburban,Single,Four-Door Car,Medsize," $4,520 "
VO94890,Oregon,Basic,College,Employed,M,90263,Suburban,Married,Two-Door Car,Medsize," $5,936 "
HQ10502,Oregon,Extended,Bachelor,Employed,M,40548,Suburban,Divorced,Four-Door Car,Medsize," $11,692 "
JB60515,Washington,Basic,High School or Below,Employed,M,50450,Suburban,Married,Four-Door Car,Medsize," $2,514 "
TK49887,California,Extended,College,Unemployed,F,0,Suburban,Single,Two-Door Car,Medsize," $2,898 "
SI13406,Arizona,Extended,High School or Below,Employed,F,32714,Suburban,Married,Four-Door Car,Medsize," $3,470 "
WC11272,Oregon,Extended,Bachelor,Employed,F,42790,Urban,Married,Two-Door Car,Medsize," $6,908 "
TU27563,Oregon,Extended,Bachelor,Employed,F,20694,Suburban,Married,Two-Door Car,Medsize," $3,647 "
IL72707,California,Extended,Bachelor,Employed,F,25820,Suburban,Divorced,Four-Door Car,Medsize," $3,265 "
DZ62350,California,Basic,High School or Below,Employed,M,24744,Suburban,Divorced,Four-Door Car,Medsize," $2,514 "
VV82891,Washington,Basic,Bachelor,Unemployed,F,0,Suburban,Single,Two-Door Car,Medsize," $4,463 "
UQ41461,Washington,Basic,Bachelor,Disabled,F,27538,Urban,Divorced,Four-Door Car,Medsize," $4,571 "
NI58226,Oregon,Basic,High School or Below,Employed,F,81280,Urban,Married,Four-Door Car,Medsize," $2,753 "
VA78645,California,Basic,College,Unemployed,M,0,Suburban,Single,Four-Door Car,Medsize," $2,189 "
UY61301,Nevada,Basic,Bachelor,Unemployed,M,0,Suburban,Married,Four-Door Car,Medsize," $2,710 "
XC25965,Washington,Extended,Bachelor,Employed,F,26486,Suburban,Single,SUV,Medsize," $14,754 "
EB93628,Oregon,Extended,High School or Below,Unemployed,F,0,Suburban,Divorced,Two-Door Car,Small," $10,759 "
PK35830,Oregon,Basic,Bachelor,Unemployed,M,0,Suburban,Single,Luxury SUV,Medsize," $12,357 "
KY98596,Arizona,Basic,Bachelor,Employed,M,68331,Suburban,Married,Four-Door Car,Small," $5,033 "
CI19819,Arizona,Basic,High School or Below,Unemployed,M,0,Suburban,Single,Two-Door Car,Medsize," $2,371 "
TN82637,Nevada,Basic,College,Employed,M,21636,Urban,Married,Two-Door Car,Medsize," $11,236 "
FD62224,Oregon,Extended,College,Unemployed,F,0,Suburban,Single,SUV,Medsize," $14,642 "
KE45653,California,Basic,Bachelor,Unemployed,F,0,Suburban,Single,Four-Door Car,Medsize," $4,732 "
FC10193,Washington,Basic,College,Employed,F,35601,Urban,Single,Four-Door Car,Medsize," $10,620 "
VK44934,California,Basic,College,Employed,M,28558,Suburban,Married,SUV,Large," $8,873 "
FG42635,Oregon,Extended,College,Employed,M,30720,Suburban,Married,SUV,Small," $10,019 "
FE12805,Oregon,Premium,Bachelor,Employed,F,34161,Suburban,Married,SUV,Medsize," $7,180 "
GT17701,Oregon,Extended,Bachelor,Employed,F,42987,Rural,Divorced,Four-Door Car,Small," $3,012 "
CH76379,Oregon,Basic,Bachelor,Unemployed,M,0,Suburban,Single,Four-Door Car,Medsize," $4,237 "
BS90503,Washington,Basic,Bachelor,Employed,F,86640,Rural,Married,Four-Door Car,Medsize," $5,395 "
MX93376,California,Basic,College,Retired,F,26714,Suburban,Divorced,Two-Door Car,Small," $6,914 "
CY18875,Oregon,Extended,High School or Below,Unemployed,F,0,Suburban,Single,Four-Door Car,Small," $8,390 "
YT74573,California,Extended,College,Unemployed,M,0,Suburban,Single,SUV,Medsize," $13,728 "
FD72269,California,Basic,High School or Below,Disabled,F,19724,Suburban,Married,Four-Door Car,Large," $5,585 "
RE29039,California,Basic,High School or Below,Medical Leave,F,27558,Suburban,Married,Four-Door Car,Medsize," $7,569 "
TA35356,California,Extended,College,Employed,F,86054,Rural,Married,Luxury Car,Medsize," $9,664 "
SM52948,Nevada,Basic,Bachelor,Employed,F,57107,Suburban,Married,SUV,Small," $8,708 "
ZL30083,Oregon,Basic,High School or Below,Unemployed,M,0,Suburban,Married,Sports Car,Medsize," $9,049 "
MP22051,Washington,Basic,College,Employed,M,54314,Urban,Married,Four-Door Car,Medsize," $2,616 "
OF38237,California,Basic,Doctor,Disabled,F,29950,Suburban,Married,Two-Door Car,Medsize," $4,879 "
KL27677,Nevada,Extended,College,Employed,F,24195,Urban,Married,Two-Door Car,Large," $10,794 "
NX58648,Oregon,Basic,High School or Below,Unemployed,F,0,Suburban,Married,Four-Door Car,Medsize," $5,528 "
WP19664,Arizona,Basic,College,Employed,M,47481,Suburban,Married,SUV,Medsize," $4,606 "
LB83807,Oregon,Premium,Bachelor,Employed,M,63354,Suburban,Single,Two-Door Car,Large," $8,343 "
ZS15062,Oregon,Extended,Master,Employed,M,34919,Urban,Single,Four-Door Car,Medsize," $9,548 "
HZ39407,Washington,Basic,Master,Disabled,M,26713,Rural,Divorced,Four-Door Car,Medsize," $2,687 "
GX38439,California,Extended,College,Unemployed,F,0,Suburban,Single,SUV,Medsize," $4,470 "
FF65294,Oregon,Extended,High School or Below,Employed,M,34244,Suburban,Married,Four-Door Car,Medsize," $10,348 "
GC40999,Oregon,Basic,College,Retired,M,25251,Suburban,Divorced,Four-Door Car,Medsize," $11,790 "
BA87048,Washington,Basic,Bachelor,Unemployed,M,0,Suburban,Single,Four-Door Car,Medsize," $4,566 "
DE23903,Oregon,Basic,Bachelor,Employed,F,59848,Rural,Married,Two-Door Car,Medsize," $5,906 "
BR77413,Arizona,Basic,College,Employed,M,58089,Suburban,Married,SUV,Medsize," $4,686 "
FI17798,California,Basic,Doctor,Unemployed,M,0,Suburban,Married,Four-Door Car,Small," $2,710 "
KN32615,Arizona,Extended,College,Unemployed,F,0,Suburban,Single,SUV,Large," $4,313 "
YB14965,Arizona,Basic,College,Employed,M,89771,Urban,Married,SUV,Medsize," $36,516 "
PC30692,Oregon,Basic,Bachelor,Unemployed,M,0,Suburban,Single,SUV,Medsize," $7,521 "
ED91989,Arizona,Basic,College,Unemployed,M,0,Suburban,Married,SUV,Large," $7,999 "
JH58573,California,Basic,College,Employed,M,32555,Rural,Married,Two-Door Car,Medsize," $7,927 "
YP75411,Arizona,Basic,College,Unemployed,M,0,Suburban,Single,Two-Door Car,Medsize," $21,123 "
FV33188,Washington,Basic,Bachelor,Medical Leave,M,29735,Suburban,Single,Four-Door Car,Medsize," $2,454 "
JZ16164,Oregon,Extended,Bachelor,Disabled,F,22565,Suburban,Married,SUV,Small," $5,111 "
MU63232,Arizona,Extended,Master,Employed,M,54817,Rural,Single,SUV,Medsize," $5,352 "
CG13512,Oregon,Basic,College,Unemployed,M,0,Rural,Married,Two-Door Car,Medsize," $9,016 "
UG38549,California,Extended,High School or Below,Unemployed,F,0,Suburban,Single,Four-Door Car,Large," $8,853 "
HJ37943,California,Premium,Bachelor,Employed,F,75634,Urban,Married,Two-Door Car,Medsize," $13,333 "
QA72881,Oregon,Basic,College,Employed,M,62464,Urban,Married,Sports Car,Medsize," $8,659 "
BL54814,Arizona,Basic,College,Employed,M,72648,Rural,Married,Four-Door Car,Large," $4,871 "
MG72449,Nevada,Basic,Bachelor,Employed,F,77167,Rural,Divorced,Four-Door Car,Medsize," $5,279 "
KC17606,California,Basic,College,Employed,F,27444,Urban,Married,Four-Door Car,Large," $5,245 "
ZH30674,Oregon,Premium,Bachelor,Employed,M,84091,Urban,Married,Four-Door Car,Medsize," $8,408 "
HX96638,Arizona,Basic,College,Unemployed,M,0,Suburban,Single,Four-Door Car,Large," $2,053 "
TT20057,Oregon,Extended,College,Employed,M,59590,Urban,Divorced,SUV,Small," $10,593 "
AM26598,Arizona,Basic,College,Employed,F,89672,Urban,Married,Four-Door Car,Medsize," $2,913 "
AY73718,California,Basic,Bachelor,Employed,F,96535,Urban,Single,Four-Door Car,Medsize," $5,243 "
EL11108,Oregon,Basic,Doctor,Employed,F,25575,Suburban,Married,SUV,Medsize," $14,192 "
FA15811,Nevada,Extended,College,Employed,F,38910,Rural,Married,Two-Door Car,Medsize," $9,426 "
PP30874,California,Extended,High School or Below,Employed,F,28304,Suburban,Married,Four-Door Car,Medsize," $3,579 "
MN74944,Arizona,Extended,College,Employed,M,52210,Suburban,Married,Four-Door Car,Medsize," $6,285 "
FK94501,Nevada,Basic,Bachelor,Unemployed,F,0,Urban,Married,SUV,Large," $7,844 "
HZ84382,Oregon,Premium,Master,Employed,M,94851,Rural,Single,Four-Door Car,Small," $8,284 "
FA89548,Arizona,Basic,Bachelor,Unemployed,M,0,Suburban,Married,Four-Door Car,Small," $2,436 "
GD29440,Washington,Basic,Bachelor,Retired,M,18608,Suburban,Divorced,Four-Door Car,Medsize," $2,539 "
DE21910,Oregon,Extended,College,Employed,F,41025,Rural,Married,Four-Door Car,Large," $7,304 "
CH50584,Oregon,Basic,High School or Below,Employed,M,71449,Suburban,Divorced,SUV,Small," $32,475 "
JV97593,California,Extended,Bachelor,Employed,F,92653,Suburban,Married,Four-Door Car,Medsize," $6,674 "
ND68993,Nevada,Basic,Bachelor,Employed,F,33190,Suburban,Divorced,SUV,Medsize," $33,473 "
YT46746,Oregon,Extended,College,Employed,F,24290,Suburban,Married,Four-Door Car,Medsize," $6,460 "
No19664,California,Basic,High School or Below,Employed,F,26409,Suburban,Married,Four-Door Car,Large," $5,687 "
BA97018,Arizona,Extended,High School or Below,Medical Leave,M,21616,Suburban,Single,Two-Door Car,Medsize," $6,608 "
HY16703,Oregon,Extended,College,Employed,M,36463,Suburban,Single,Four-Door Car,Medsize," $7,159 "
MA15172,California,Premium,Bachelor,Retired,F,14290,Suburban,Married,Luxury SUV,Medsize," $10,180 "
FX39582,Washington,Extended,Bachelor,Employed,M,67001,Urban,Single,SUV,Medsize," $5,201 "
ZG23976,California,Premium,Bachelor,Employed,F,96200,Suburban,Married,Two-Door Car,Small," $8,633 "
WE25756,Arizona,Extended,High School or Below,Employed,M,69241,Rural,Divorced,Four-Door Car,Medsize," $7,351 "
JG31799,California,Extended,Bachelor,Disabled,F,20305,Suburban,Single,Two-Door Car,Medsize," $8,259 "
ZB72138,Oregon,Basic,Bachelor,Employed,M,44329,Suburban,Married,SUV,Medsize," $8,930 "
OP52966,Arizona,Basic,High School or Below,Employed,M,44279,Suburban,Married,Two-Door Car,Small," $4,854 "
TG67664,California,Extended,College,Unemployed,F,0,Suburban,Divorced,Four-Door Car,Medsize," $2,660 "
DH14632,Oregon,Basic,College,Employed,F,34695,Rural,Single,SUV,Small," $8,750 "
QN26812,Arizona,Basic,High School or Below,Employed,M,79297,Rural,Single,Four-Door Car,Medsize," $5,055 "
LX67597,Nevada,Basic,Bachelor,Employed,M,84183,Urban,Single,Four-Door Car,Small," $5,715 "
VH35998,California,Extended,Doctor,Employed,M,53375,Rural,Married,Four-Door Car,Medsize," $9,567 "
XA50997,Nevada,Basic,High School or Below,Employed,M,91393,Suburban,Married,Two-Door Car,Medsize," $5,445 "
GM37281,California,Basic,Bachelor,Employed,F,76731,Urban,Married,Four-Door Car,Medsize," $2,582 "
QT84069,Oregon,Extended,Master,Employed,M,82081,Urban,Married,Luxury SUV,Small," $50,568 "
EP46328,California,Basic,Bachelor,Employed,M,74015,Suburban,Single,Four-Door Car,Small," $5,556 "
UL87052,Arizona,Basic,Bachelor,Unemployed,F,0,Suburban,Single,SUV,Medsize," $4,173 "
GA93544,Oregon,Extended,High School or Below,Unemployed,F,0,Suburban,Single,Four-Door Car,Medsize," $2,897 "
MV19629,Oregon,Extended,College,Employed,F,37376,Rural,Single,Four-Door Car,Medsize," $7,717 "
AD38685,California,Basic,College,Employed,M,62464,Urban,Married,Sports Car,Medsize," $8,659 "
LX72964,Arizona,Extended,High School or Below,Employed,F,88304,Urban,Single,Four-Door Car,Large," $11,261 "
OG30514,Nevada,Basic,Bachelor,Employed,F,65900,Suburban,Married,Four-Door Car,Medsize," $20,018 "
GJ44951,Washington,Basic,Bachelor,Unemployed,F,0,Suburban,Single,Two-Door Car,Medsize," $4,699 "
RZ89024,Oregon,Extended,Doctor,Employed,M,31841,Rural,Married,Four-Door Car,Medsize," $3,103 "
KL39500,Arizona,Extended,College,Unemployed,M,0,Suburban,Single,Four-Door Car,Small," $4,984 "
RW71963,Nevada,Extended,High School or Below,Employed,F,94550,Suburban,Single,Four-Door Car,Small," $7,234 "
HR71115,Nevada,Basic,College,Employed,M,39604,Rural,Married,Four-Door Car,Medsize," $5,357 "
UL55837,Nevada,Extended,Bachelor,Employed,F,42928,Suburban,Married,Four-Door Car,Large," $11,130 "
IW77519,Washington,Basic,Bachelor,Employed,F,54737,Suburban,Single,Four-Door Car,Medsize," $2,610 "
YD58301,California,Extended,High School or Below,Employed,F,80587,Urban,Married,Four-Door Car,Medsize," $6,353 "
DK92014,Arizona,Basic,High School or Below,Disabled,F,11904,Suburban,Single,Two-Door Car,Small," $4,255 "
ZA44520,Arizona,Extended,High School or Below,Employed,F,54872,Suburban,Married,SUV,Large," $9,622 "
AJ69060,California,Extended,College,Unemployed,M,0,Rural,Married,Two-Door Car,Medsize," $14,261 "
XI68015,Washington,Basic,College,Employed,F,46239,Rural,Single,Four-Door Car,Medsize," $4,947 "
HG51739,Oregon,Basic,College,Unemployed,F,0,Suburban,Single,Four-Door Car,Medsize," $2,660 "
